J Tech Pixel Uploader - Upload Log
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Verify device type selection
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:11] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
[01:51:12] 💡 Suggestion: Try lower baud rate
